,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
Y1Ba1.9Sr0.1Cu3O7,-1.7586024785912575,1.10439410109628,-2.2014347898729323,-2.078679085926744,-0.3980480470103018,-1.2065660685267459,-0.6966174568367163,0.7385280034307745,0.17264652210365267,-0.8735263031689904,-0.5016464379869725,-0.7994131394402546,-0.30221360541153974,-1.132715684313262,1.0443394145339384,0.7946980556834651,0.8388005110664879,-0.7117512399270024,0.42480294288915454,0.21653307417249934,0.3064524105009351,0.024864076361109697,-0.2067264344250579
Y1Ba1Sr1Cu2.75Sn0.25O7.16,6.071552912254365,-0.15646650201904516,-1.788419840879418,0.2694475718143873,-3.1846462478035966,0.8995674458567466,-2.617968199471535,0.8664541951992548,-1.4711351782707303,-0.031338042672603886,-1.3473298363318738,0.3949547026898445,0.5182779696347493,0.2330696262102104,-0.471319592360362,-0.45956129555331043,-0.11059886902815255,0.2884243739514391,-0.7500129613727582,-0.10324828547041852,0.3306735338601259,0.5360354689901105,0.056326177955937425
Y1Ba1Sr1Cu2.75Sn0.25O7.163,6.080277921741808,-0.150947683347872,-1.7897785261826415,0.2670340448594264,-3.1876048288579275,0.8864368274536475,-2.62981326038059,0.8871333841575286,-1.4771132006881,-0.030335669676032167,-1.3461509702501036,0.3905262729781545,0.5203185000615735,0.23193370204646876,-0.4731522044173196,-0.4590135231871076,-0.11393468697431913,0.28646937394379507,-0.7492846231095338,-0.10235158271246948,0.3311379007694393,0.537453265382134,0.057056991650735016
Y1Ba1Sr1Cu2.85Sn0.15O7.06,5.087183442932366,-0.2543174601639633,-2.556735370968767,0.028857593283302684,-2.6581814445446272,0.8340521331574938,-1.954910883341004,0.7029922400915942,-0.562114178578869,-0.6218805492033141,-1.1450608368530943,0.9625953566031109,0.21632475130452367,0.0417547383100258,0.17566420956276318,-0.6883738156926176,0.20458980045527295,0.4612631733258064,-0.7095673684613146,-0.317323298702417,0.24873348538594586,0.32260424989149905,0.10368652123945445
Y1Ba1Sr1Cu2.85Sn0.15O7.062,5.093335511800196,-0.2506550183109293,-2.557619912292194,0.02739134719278699,-2.660570261942535,0.8253325270755191,-1.9632741488143144,0.71643879306956,-0.5664844602576763,-0.6203773860765444,-1.1447926478108346,0.958561996289444,0.21784100858458003,0.043650688035108715,0.17272496502705056,-0.6869689216365014,0.20181798890771327,0.4589512087663477,-0.7086983997275486,-0.3161207917917129,0.24841491639756724,0.32424998605093047,0.10488141952767323
Y1Ba1Sr1Cu2.8Mo0.2O7.3,7.755219900940529,0.2803356046434222,-2.873204823525608,5.453280672974166,-2.490283968712872,-0.49885012032844717,-1.410896029484064,1.3690344245405714,-0.30145024809343957,-1.1055117302214408,-0.16323863371261388,-1.2663547870294403,1.2023590701461768,-1.6020840153252731,-1.3567645427053092,-0.3080075097957596,-0.6290600000510147,0.18715820057065008,-1.0245041150121423,-1.1784109900352644,0.5115520089841404,-0.5185552824907754,0.30991427220002093
Y1Ba1Sr1Cu2.8Sn0.2O7.12,5.625576579376362,-0.19184759205965876,-2.1713643260954654,0.14718283629561965,-2.9450391738101236,0.8373629293668883,-2.335353939599986,0.8371867227108994,-1.0491289245765758,-0.30013124310230255,-1.2587740639969673,0.641338425358834,0.3806168936966522,0.19932058499699437,-0.2035267747869976,-0.5472766530856249,0.024475974988318168,0.34146385064021034,-0.7213374717724588,-0.19227896425816288,0.2720302337574003,0.4495705989302811,0.09099611786298732
Y1Ba1Sr1Cu2.8Sn0.2O7.122,5.632347973528642,-0.1884932322219321,-2.17260581248666,0.14629756705063504,-2.9487384787781883,0.8293521864378287,-2.344315311824314,0.8477185844451028,-1.0538517104376923,-0.2955671034128874,-1.2607961387204858,0.6337825989923199,0.38236274803653447,0.21226149729375599,-0.21276073270692256,-0.5418463406669017,0.0199440601641537,0.33464952356009786,-0.7194269071611704,-0.1887924098266262,0.26901046151208047,0.4538227113942382,0.09517360649812649
Y1Ba1Sr1Cu2.95Mo0.05O7.07,5.75042361731289,-0.037583229886971846,-4.125504937873891,4.241554227621735,-1.5482977197581629,-0.6312938286217322,-0.4290120199365187,1.0844530996886836,1.2831443379483274,-2.295911848588413,0.1990235322156347,-0.3913782186842931,0.7403185913138781,-0.9524789581060342,-0.6232379804197121,-0.8108847562737053,-0.187814461934894,0.67160222626356,-0.7344943587064022,-1.3446746095481215,0.2412574116276255,-0.5103623739915537,1.1366384035311594
Y1Ba1Sr1Cu2.95Sn0.05O6.96,4.018514606284387,-0.33479562318549855,-3.3881011707501627,-0.2339247073886218,-2.109509318203349,0.6505514169016081,-1.305215346383607,0.4584148819392985,0.4061379014847372,-1.1476329608974543,-0.9895369364717228,1.3827778150598171,-0.10873242992656137,0.22223885193484563,0.6920338354571838,-0.7870819440306285,0.4619539007953419,0.4627550394430714,-0.6415515913218707,-0.475886213673256,0.0728117458965525,0.2109002187971139,0.35929821826568253
Y1Ba1Sr1Cu2.975Sn0.025O6.91,3.6537762183913443,-0.40002148690370604,-3.61343249843572,-0.2973567547951445,-1.923469881322375,0.6415789405190656,-1.0414033535664171,0.24100556045281685,0.7241279768066144,-1.2888525223526117,-0.953227701018047,1.4967557889246448,-0.21831285444250106,0.2812151109592847,0.8616062176827427,-0.8071628483771935,0.5576780718954399,0.4602456171337636,-0.6601038547031042,-0.5468284839944942,0.006787221946106411,0.18844622973258007,0.4452761851277471
Y1Ba1Sr1Cu2.975Sn0.025O6.92,3.683653403874037,-0.3805105453556305,-3.616166095432893,-0.3064636964586435,-1.931908961082731,0.5952738734480906,-1.083084361280432,0.31891798902142265,0.701780686561017,-1.2902001752508423,-0.9447305496149844,1.4861965531684418,-0.21086683717644072,0.2569807230238515,0.8649409954918761,-0.8120980204174327,0.5485709330689339,0.4627714411780764,-0.6582160009603254,-0.5474662111841174,0.013446910739176282,0.18905665092569712,0.44202906736150965
Y1Ba1Sr1Cu2.9Mo0.1O7.16,6.504064175619638,0.09361344127877949,-3.6740112106170058,4.670586874391989,-1.8835626708596174,-0.5765207773181713,-0.802005971948078,1.2843977285654733,0.7065764705936171,-1.933696670342365,0.10928546372534129,-0.6239315365202451,0.9166250175344302,-1.3811111275676031,-0.8116612194138803,-0.7069701409711907,-0.3242846129540296,0.5757858796704944,-0.8388780453520576,-1.3102207601674838,0.38530425218603903,-0.5756537811595843,0.7566764127862382
Y1Ba1Sr1Cu2.9Sn0.1O7,4.5379319894736705,-0.31667564187548797,-2.9586987272958343,-0.0865708285582022,-2.3845190470620383,0.8166089581462246,-1.5872128656366082,0.5055255188054136,-0.06728230607531913,-0.8862470046735332,-1.0749570198483402,1.2008269060758943,0.05094850433413298,0.12830957435082838,0.4328640304067584,-0.7435099022604433,0.34599881397870585,0.4767718888752317,-0.6740080088050852,-0.39494226865215176,0.16495574622400758,0.25500156486159564,0.2090183542295239
Y1Ba1Sr1Cu2.9Sn0.1O7.001,4.541865703738894,-0.31514289789333116,-2.9594445250775707,-0.08666356222613515,-2.3872533934542846,0.8129209686644884,-1.5923430113406316,0.5093007498752189,-0.0701151334444709,-0.8820033721964345,-1.0773500283310042,1.1946790872745818,0.05205411113670691,0.14158933890377937,0.4241802741697507,-0.7382586228108552,0.34254517695790665,0.47063773807216647,-0.6723044329350336,-0.3917472080223589,0.16177721688175808,0.25879330291935876,0.21293626626100198
Y1Ba1Sr1Cu3O6.685,-0.5121728323444941,2.158321614560778,-0.10843505207116225,-1.4641509362726874,-4.287284281813481,1.1061373208395324,1.8554336344849236,-2.197729632180272,0.6283066505111093,-1.3721948571225437,-2.9378929518568264,0.07038741959940693,0.10688389961563152,0.2879696192452774,-0.33161479306401836,0.3651463179356475,0.5207659472097271,-0.18222858895585675,-0.3013771183220191,-0.16162873191496094,-0.3518308148898958,0.19082095279050335,0.43679646235508923
Y1Ba1Sr1Cu3O6.8,-0.22611822758608122,2.4121194949307974,-0.11983418200761659,-1.6347903940358695,-4.230952120810804,0.4867580117409056,1.4201356440553938,-0.9766373051348533,0.4055192432477874,-1.705023177000503,-2.589145534488554,0.3098425077462313,0.166294104687768,-1.1308196001524455,0.3595208318983968,-0.10124064937522569,0.6046185656776636,0.30269536106838973,-0.3852813756681962,-0.4010126527887851,0.0014376360890495656,-0.07251457787640102,0.07823634450839574
Y1Ba1Sr1Cu3O6.83,-0.08500209025728667,2.4512696666506466,-0.15112306004267617,-1.6244706777327254,-4.3439146651531795,0.38711442400566,1.2368404846632117,-0.9196597926354394,0.3016846843562444,-1.4988284792180657,-2.713250560799152,0.030389225009065827,0.20792171421868533,-0.458997966245076,-0.06308133915510904,0.15951088399535282,0.45557121232566244,0.006826615394626681,-0.3038882456077256,-0.24571734807640136,-0.1611168695341869,0.1076518199972846,0.2659976445374647
Y1Ba1Sr1Cu3O6.88,0.04350938244524809,2.5568569930404452,-0.15975247488785435,-1.6909003196968573,-4.333520406519791,0.1302095269983302,1.0463740951767717,-0.4299730510605163,0.2046985628517549,-1.6090759880856447,-2.5888002842581477,0.0987326369824832,0.234947534237679,-0.9532075828662949,0.1702992203875836,0.0006575321007368283,0.47442705055156553,0.16696528809430403,-0.33074153151750446,-0.3246851832891938,-0.03678358436483091,0.021465921508325412,0.14418542142114582
Y1Ba1Sr1Cu3O6.899,0.09531684689219144,2.59546723172894,-0.16448369310291722,-1.7132647606341742,-4.335882283730878,0.03619316619754858,0.9711796309516252,-0.25803370861394875,0.16605892641863826,-1.6362754880644876,-2.5524799601373416,0.10798436271544079,0.2463466312056224,-1.0887375963321022,0.22910910203238133,-0.04062744029742049,0.4732615692113679,0.2065374744787127,-0.3360067740445842,-0.34382061870654407,-0.0022468126249299753,0.0011060127990621818,0.11210078309910014
Y1Ba1Sr1Cu3O6.9,0.07731627485573407,2.6055456242574424,-0.1561481863447721,-1.7309854568181973,-4.296990278275193,0.013017438285984017,0.9893594923035162,-0.1706003810185693,0.17862269987762755,-1.7269978736405267,-2.485265203858691,0.21322746853368393,0.23874600471826082,-1.413364664667245,0.41640631241960874,-0.15946736480557097,0.5256019511476223,0.33719780618676537,-0.36807694208595504,-0.41124297721214137,0.07727730347933477,-0.075923357212174,0.024819800564767666
Y1Ba1Sr1Cu3O6.91,0.1285437631837286,2.616475276899267,-0.1686171237613121,-1.7235050798892793,-4.343515121217467,-0.015144894210796194,0.9242822250807324,-0.17144379346696215,0.1414884910169133,-1.6376210056690457,-2.54204119531826,0.09657474027249889,0.25421375061253493,-1.1159888239759723,0.23355654909243628,-0.045742107964440275,0.4642082005598985,0.20867950436739738,-0.33400022529833956,-0.3442013651105269,0.005234289587479964,0.0015426864623485042,0.10736005579502243
Y1Ba1Sr1Cu3O6.93,0.19172251643716623,2.6534302987252856,-0.1773805964926579,-1.7396801137370677,-4.362933429219618,-0.10559118581907882,0.8362250884504371,-0.02581915054561521,0.09500879724596119,-1.6272711488114375,-2.5325244869169428,0.06105816606859202,0.2695909526874444,-1.120025743453393,0.21544657523498587,-0.03837698903979338,0.4403733136611383,0.19409185406115545,-0.32593062103035353,-0.33540215968679093,0.007735537774792735,0.013172239321533712,0.1110615648500601
Y1Ba1Sr1Cu3O6.94,0.22626328456926495,2.6706809342712536,-0.18303423276169253,-1.745297800847447,-4.378359549680622,-0.14799478309965813,0.7891240393818483,0.035178373647200334,0.0697587712348247,-1.6089561412278341,-2.5374266232819123,0.0280001203815011,0.2784371790594241,-1.0753162122987554,0.17938149034327497,-0.01755210299564095,0.4208097901423405,0.16784953932529018,-0.3172821677415856,-0.32124162270721446,-0.0024322177777648443,0.03014103272282726,0.12553459799995836
Y1Ba1Sr1Cu3O6.947,0.24043590852928526,2.6866115095337184,-0.18286542300986378,-1.7571755083468705,-4.370380946657604,-0.1863960521934218,0.7668684560179105,0.11548131212049263,0.059154930660821815,-1.6390872157580443,-2.5094634253456802,0.055291916807377224,0.28066722370015784,-1.1967416165382938,0.2427772643283872,-0.059104447882722434,0.43234551138620514,0.21131996507068715,-0.32654487874283944,-0.34328152692473735,0.027835465155702812,0.005472682075483694,0.09450271909704569
Y1Ba1Sr1Cu3O6.96,0.2806317433520406,2.7107377515480247,-0.1883428692727384,-1.768057188221131,-4.381826416330561,-0.24531002461956194,0.7107884864504873,0.21155810695303495,0.029751124043165933,-1.6348903207589014,-2.5015712327111004,0.03550689838851856,0.290289508192199,-1.2083473470723414,0.2365031449955961,-0.0576987947014949,0.4185246769581636,0.20540486885034562,-0.32238622220580937,-0.33948066713577524,0.03171157145331931,0.010811024506208512,0.09455869502364365
Y1Ba1Sr1Cu3O6.98,0.34263453672645544,2.7476169439169102,-0.19694342637801548,-1.7844225421811128,-4.4000887976616365,-0.3353214467140178,0.6245074183437864,0.3573467700281671,-0.015455074504863145,-1.6268152286033293,-2.4907213757662143,0.0034179142542338776,0.3051366002007486,-1.2204349442467175,0.2237183890905093,-0.053477611054646976,0.396451734689192,0.1939167146221279,-0.31555041024588293,-0.3324565954689165,0.036301872667810056,0.020350019794501746,0.09625281031375996
Y1Ba1Sr1Cu3O7,0.40922570855506385,2.7825031305195695,-0.20757269674008558,-1.7968283208667988,-4.427408378445404,-0.42071413100862975,0.533530716889062,0.4840825743465198,-0.06371785756297611,-1.5978648361418033,-2.4952699405038565,-0.05286261078477554,0.3217741199138284,-1.1582791169801112,0.16811726393861628,-0.02204790178143658,0.3622962749030386,0.15229882988069585,-0.30144833949874744,-0.30993798043726317,0.022767539576029165,0.047586607292116716,0.11802606386446339
Y1Ba2.01Cu2.7Co0.3O6.8,0.32782773801390286,0.6878438465383747,-0.2216790016483265,2.5336628124779037,1.5109874020058427,0.7065902823315016,-1.5666562430891537,-3.127782081590243,-0.9519519604163068,0.43999079388822965,0.18954787223655084,0.4374962178081664,0.4283553006864521,0.2664818987137485,-1.1401720588440427,-0.73076671596459,-0.4012303326310756,-0.3224869547221811,-0.4490022754510391,0.39029405949561646,-0.28601511490951975,-0.4152746215870213,0.03985293926029506
Y1Ba2.01Cu2.806Cr0.194O7.3,1.778382700762285,1.0435599739819286,-1.478454012154781,4.915618330676345,0.125807985642559,-1.8633697103657405,-4.528897561692735,0.1518155375849649,-0.18418430347073084,-0.19287000708425864,2.501399866215114,-1.1320626218207996,0.47906668458160895,-1.204413326207924,-1.0815416539980023,-0.14885994920549225,-1.7959934342372914,-0.1735127310105189,-0.5244686388064722,-0.737631261950706,-0.7908938894713398,-0.7858145291189924,0.43313794288372903
Y1Ba2.01Cu2.81Ni0.19O6.7,-1.7300078187922652,1.0245410222201863,-1.1368931695277187,0.23193752661235031,2.437810388727165,1.1436931804342247,0.3062989413406614,-2.2785977042786296,-1.2869443815566053,-0.12402081060989663,0.032442702472756095,1.759436513591514,0.4493261779870121,0.625029436693483,-0.5988359122564949,-1.7515126370599734,1.1755267214457066,-0.19445700835150373,-0.1439068911623624,0.30792531914125204,0.53928552599054,0.427046013035233,0.03806444896146351
Y1Ba2.02Cu2.18Zn0.82O7,4.274552777900738,3.967451722461438,3.2316367824217145,-2.7379981800580713,2.176202977168928,0.2523322596677441,-2.2342499376593703,-1.196908812886537,-2.7728135441368718,-1.584119897472688,-2.6944367453519895,-1.1474467590636144,0.74332055487218,-0.20331954834698096,-0.4607129840673841,0.7757062950490153,-2.2269687797564357,-1.374975928792166,-0.6122281779543187,0.4143018768655265,0.7427118411939767,-0.42844235543822484,0.546182773011775
Y1Ba2Cu2.05Al0.95O6.7,2.5471421855616154,3.0020820510086192,3.251101175140084,-1.003042148377464,0.3471216577534259,2.2136898403163836,-0.6117581659157818,-6.490564342287053,-3.6592573643339623,0.09033842722305499,4.387017211073552,-1.231223876580239,0.987778059382037,-1.3651306547881323,-1.1742624280256533,-1.1138550463844823,-0.3409648353271492,0.9102886817061022,-1.4126348271840141,2.6114599543898653,-0.6554194324684227,-0.06384177936141675,-1.8432759961655842
Y1Ba2Cu2.3Fe0.7O7.484,4.6182911243503675,3.116917095809098,2.0455574738959696,-0.3527736482922152,0.92839182348909,-1.921651855163341,-4.079424029022936,0.8111549015332119,-4.386792554072355,-0.4074109809479641,-1.0957313298202744,-1.620058734689025,1.1012179515844422,-1.6679410680395974,-0.7625260394189922,-0.06198982321347588,-1.0555730552419704,-0.9283698032128239,-0.5345499569504343,0.977809029280973,0.09792821158646614,-0.417504853045723,-0.1429244476566589
Y1Ba2Cu2.4Fe0.6O7.453,3.998753921499848,2.9405003366425353,1.4283183745894545,-0.41887426230905733,1.0044191331831398,-1.9898676250531004,-3.8311013025448024,1.0020624508322429,-3.8558796918916673,-0.3560470140645204,-1.0072298201112408,-1.4275452440960652,0.9768870059514853,-1.4583254940344608,-0.7002913590086274,-0.08908982190494233,-0.918671064727547,-0.7812419232365019,-0.48482534059476184,0.9067174083515638,0.00016531218471808285,-0.3992940735699452,-0.17146902557372498
Y1Ba2Cu2.4Ga0.6O7,1.4375947455275582,0.917097442841054,2.1650597718644113,-1.0208451315200546,0.4118330411842743,0.28083287785460337,-3.2819653800728554,-2.2493641869525587,-3.9354075393208987,-0.6709592342387583,1.123750444008401,-1.551681076669565,0.2884907880587584,-0.6476320048330062,-0.19082575191851014,0.2996049512550425,0.7735132447713954,1.1198429672889167,-0.2792267075988816,0.9252282410582855,0.10496312434570962,-0.38969825596914637,-0.10845637419236089
Y1Ba2Cu2.4Mn0.6O7,2.943627664003747,1.7400839824748102,2.439922060259029,1.5104801716546412,0.9947524657847575,-0.031167402443111645,-4.126476368433595,-2.6733363719573626,-2.397863578588592,-0.9823599180380184,-1.485817310557142,-2.760175455792275,0.34699305433692706,-3.165605616223702,0.6620008420968778,1.401384184186764,-0.19009479524869813,0.38626428321577194,-0.5037646908949043,0.22991873734853177,-0.8168888771204056,-1.006240098718176,-0.5856152162126785
Y1Ba2Cu2.4Ni0.6O6.94,0.9227833351629777,1.7678630784961615,0.9308840266750789,0.3457231066563055,1.9371847091727814,1.5165380548804062,-0.7999445503825707,-1.1861185811769837,-4.153532208359265,-0.18437159657051225,-0.26611970646747,1.2211155688620259,1.353074159441582,-0.22649488806800022,-1.5805540250049879,-2.151204739569207,0.6316034038861804,-0.3474011597503323,0.2856316974075588,0.2774253117825879,0.8565068416937824,0.353194099816358,-0.7189316518167393
